   5.8247676e-01  -1.7060593e-01   1.0802037e+02
   3.1341954e-01  -1.7540559e-01   1.1021175e+02
   3.1341954e-01  -1.8064158e-01   1.1249784e+02
   3.1341954e-01  -1.8544123e-01   1.1323510e+02
   3.1341954e-01  -1.9067722e-01   1.1314594e+02
   3.1341954e-01  -1.9504054e-01   1.1262753e+02
   3.1341954e-01  -1.9940387e-01   1.1289250e+02
   3.1341954e-01  -2.0376719e-01   1.1380502e+02
   3.1341954e-01  -2.0813051e-01   1.1425504e+02
   3.1341954e-01  -2.1205750e-01   1.1408095e+02
   3.1341954e-01  -2.1598449e-01   1.1373879e+02
   3.1341954e-01  -2.1947515e-01   1.1356925e+02
   3.1341954e-01  -2.2296581e-01   1.1415007e+02
   3.1341954e-01  -2.2645647e-01   1.1493226e+02
   3.1341954e-01  -2.2951080e-01   1.1503289e+02
   3.1341954e-01  -2.3256512e-01   1.1454675e+02
   3.1341954e-01  -2.3474678e-01   1.1429528e+02
   3.1341954e-01  -2.3736478e-01   1.1443945e+02
   3.1341954e-01  -2.3954644e-01   1.1535224e+02
   3.1341954e-01  -2.4172810e-01   1.1585683e+02
   3.1341954e-01  -2.4390976e-01   1.1553791e+02
   3.1341954e-01  -2.4521876e-01   1.1513356e+02
   3.1341954e-01  -2.4652776e-01   1.1487270e+02
   3.1341954e-01  -2.4783675e-01   1.1569495e+02
   3.1341954e-01  -2.4914575e-01   1.1627391e+02
   3.1341954e-01  -2.5001842e-01   1.1655966e+02
   3.1341954e-01  -2.5089108e-01   1.1585683e+02
   3.1341954e-01  -2.5089108e-01   1.1556458e+02
   3.1341954e-01  -2.5132741e-01   1.1594132e+02
   3.1341954e-01  -2.5132741e-01   1.1674199e+02
   3.1341954e-01  -2.5176374e-01   1.1703489e+02
   3.1341954e-01  -2.5132741e-01   1.1674761e+02
   3.1341954e-01  -2.5089108e-01   1.1643028e+02
   3.1341954e-01  -2.5001842e-01   1.1625385e+02
   3.1341954e-01  -2.4958208e-01   1.1693483e+02
   3.1341954e-01  -2.4870942e-01   1.1775384e+02
   3.1341954e-01  -2.4783675e-01   1.1745168e+02
   3.1341954e-01  -2.4652776e-01   1.1714236e+02
   3.1341954e-01  -2.4521876e-01   1.1674669e+02
   3.1341954e-01  -2.4347343e-01   1.1726041e+02
   3.1341954e-01  -2.4216443e-01   1.1811309e+02
   3.1341954e-01  -2.4041910e-01   1.1828031e+02
   3.1341954e-01  -2.3867378e-01   1.1786324e+02
   3.1341954e-01  -2.3649211e-01   1.1726127e+02
   3.1341954e-01  -2.3431045e-01   1.1762469e+02
   3.1341954e-01  -2.3212879e-01   1.1859095e+02
   3.1341954e-01  -2.2994713e-01   1.1877762e+02
   3.1341954e-01  -2.2776547e-01   1.1853967e+02
   3.1341954e-01  -2.2558381e-01   1.1803846e+02
   3.1341954e-01  -2.2296581e-01   1.1806474e+02
   3.1341954e-01  -2.2034782e-01   1.1881328e+02
   3.7540077e-02  -2.1772982e-01   1.1930618e+02
   3.7540077e-02  -2.1467550e-01   1.1925419e+02
   3.7540077e-02  -2.1162117e-01   1.1792938e+02
   3.7540077e-02  -2.0900318e-01   1.1655680e+02
   3.7540077e-02  -2.0551252e-01   1.1597994e+02
   3.7540077e-02  -2.0202186e-01   1.1521084e+02
   3.7540077e-02  -1.9853120e-01   1.1426100e+02
   3.7540077e-02  -1.9460421e-01   1.1240669e+02
   3.7540077e-02  -1.9067722e-01   1.1086368e+02
   3.7540077e-02  -1.8631390e-01   1.0976799e+02
   3.7540077e-02  -1.8195057e-01   1.0917903e+02
   3.7540077e-02  -1.7715092e-01   1.0858847e+02
   3.7540077e-02  -1.7278760e-01   1.0721637e+02
   3.7540077e-02  -1.6755161e-01   1.0582785e+02
   3.7540077e-02  -1.6275195e-01   1.0410451e+02
   3.7540077e-02  -1.5707963e-01   1.0324130e+02
   3.7540077e-02  -1.5184364e-01   1.0287433e+02
   3.7540077e-02  -1.4660766e-01   1.0213618e+02
   3.7540077e-02  -1.4093534e-01   1.0089970e+02
   3.7540077e-02  -1.3482668e-01   9.9540998e+01
   3.7540077e-02  -1.2871803e-01   9.8231114e+01
   3.7540077e-02  -1.2217305e-01   9.7075086e+01
   3.7540077e-02  -1.1562806e-01   9.6623200e+01
   3.7540077e-02  -1.0995574e-01   9.6124696e+01
   3.7540077e-02  -1.0341076e-01   9.5144867e+01
   3.7540077e-02  -9.6865773e-02   9.3813446e+01
   3.7540077e-02  -9.0320789e-02   9.2591633e+01
   3.7540077e-02  -8.3339472e-02   9.1394470e+01
   3.7540077e-02  -7.6358155e-02   9.0862339e+01
   3.7540077e-02  -6.9376838e-02   9.0164283e+01
   3.7540077e-02  -6.2395521e-02   8.9820588e+01
   3.7540077e-02  -5.5850536e-02   8.8805675e+01
   3.7540077e-02  -4.8432887e-02   8.7726226e+01
   3.7540077e-02  -4.1451570e-02   8.6496665e+01
   3.7540077e-02  -3.3597588e-02   8.5446639e+01
   3.7540077e-02  -2.6179939e-02   8.4768146e+01
   3.7540077e-02  -1.9634954e-02   8.4372693e+01
   3.7540077e-02  -1.1344640e-02   8.3807239e+01
   3.7540077e-02  -3.9269908e-03   8.3127126e+01
   3.7540077e-02   3.9269908e-03   8.2072307e+01
   3.7540077e-02   1.1344640e-02   8.1085958e+01
   3.7540077e-02   1.8762289e-02   7.9998798e+01
   3.7540077e-02   2.6616271e-02   7.9232017e+01
   3.7540077e-02   3.4470253e-02   7.8658686e+01
   3.7540077e-02   4.1451570e-02   7.8126934e+01
   3.7540077e-02   4.9305551e-02   7.7905968e+01
   3.7540077e-02   5.7159533e-02   7.7081603e+01
   3.7540077e-02   6.4577182e-02   7.6219620e+01
   3.7540077e-02   7.2867496e-02   7.5152792e+01
   3.7540077e-02   8.0285146e-02   7.4254015e+01
   1.7580345e-01   8.7702795e-02   7.3523930e+01
   1.7580345e-01   9.5556777e-02   7.2976341e+01
   1.7580345e-01   1.0341076e-01   7.2816032e+01
   1.7580345e-01   1.1039208e-01   7.3209981e+01
   1.7580345e-01   1.1737339e-01   7.3136733e+01
   1.7580345e-01   1.2479104e-01   7.3192934e+01
   1.7580345e-01   1.3177236e-01   7.2893245e+01
   1.7580345e-01   1.3919001e-01   7.2490483e+01
   1.7580345e-01   1.4617132e-01   7.2404350e+01
   1.7580345e-01   1.5227998e-01   7.2296277e+01
   1.7580345e-01   1.5926129e-01   7.2525538e+01
   1.7580345e-01   1.6580628e-01   7.2746131e+01
   1.7580345e-01   1.7191493e-01   7.2929724e+01
   1.7580345e-01   1.7802358e-01   7.3017362e+01
   1.7580345e-01   1.8413224e-01   7.2785095e+01
   1.7580345e-01   1.8980456e-01   7.2612847e+01
   1.7580345e-01   1.9547688e-01   7.2291978e+01
   1.7580345e-01   2.0114920e-01   7.2103577e+01
   1.7580345e-01   2.0638518e-01   7.2325294e+01
   1.7580345e-01   2.1205750e-01   7.2364452e+01
   1.7580345e-01   2.1685716e-01   7.2762143e+01
   1.7580345e-01   2.2165682e-01   7.2937886e+01
   1.7580345e-01   2.2645647e-01   7.2788388e+01
   1.7580345e-01   2.3081979e-01   7.2544766e+01
   1.7580345e-01   2.3518312e-01   7.2344680e+01
   1.7580345e-01   2.3954644e-01   7.2155407e+01
   1.7580345e-01   2.4347343e-01   7.1949150e+01
   1.7580345e-01   2.4696409e-01   7.2227938e+01
   1.7580345e-01   2.5089108e-01   7.2288814e+01
   1.7580345e-01   2.5394541e-01   7.2744255e+01
   1.7580345e-01   2.5699973e-01   7.2790915e+01
   1.7580345e-01   2.6005406e-01   7.2598023e+01
   1.7580345e-01   2.6310838e-01   7.2554807e+01
   1.7580345e-01   2.6572638e-01   7.2147134e+01
   1.7580345e-01   2.6790804e-01   7.2006922e+01
   1.7580345e-01   2.7008970e-01   7.1898372e+01
   1.7580345e-01   2.7227136e-01   7.2102141e+01
   1.7580345e-01   2.7401669e-01   7.2429510e+01
   1.7580345e-01   2.7532569e-01   7.2661429e+01
   1.7580345e-01   2.7707102e-01   7.2570710e+01
   1.7580345e-01   2.7794368e-01   7.2534832e+01
   1.7580345e-01   2.7881635e-01   7.2307633e+01
   1.7580345e-01   2.7968901e-01   7.1945704e+01
   1.7580345e-01   2.8012534e-01   7.1930924e+01
   1.7580345e-01   2.8056168e-01   7.1834184e+01
   1.7580345e-01   2.8056168e-01   7.2077926e+01
   1.7580345e-01   2.8056168e-01   7.2447641e+01
   1.7580345e-01   2.8056168e-01   7.2597805e+01
   1.7580345e-01   2.8012534e-01   7.2474842e+01
   1.7580345e-01   2.7925268e-01   7.2423891e+01
  -3.4825627e-01   2.7881635e-01   7.2119671e+01
  -3.4825627e-01   2.7794368e-01   7.1932432e+01
  -3.4825627e-01   2.7707102e-01   7.0236352e+01
  -3.4825627e-01   2.7619835e-01   6.8067414e+01
  -3.4825627e-01   2.7532569e-01   6.5507197e+01
  -3.4825627e-01   2.7445302e-01   6.3188452e+01
  -3.4825627e-01   2.7358036e-01   6.0535463e+01
  -3.4825627e-01   2.7314403e-01   5.8067081e+01
  -3.4825627e-01   2.7270770e-01   5.5196814e+01
  -3.4825627e-01   2.7227136e-01   5.2718535e+01
  -3.4825627e-01   2.7183503e-01   5.0160827e+01
  -3.4825627e-01   2.7183503e-01   4.7388156e+01
  -3.4825627e-01   2.7183503e-01   4.4796480e+01
  -3.4825627e-01   2.7183503e-01   4.2286601e+01
  -3.4825627e-01   2.7183503e-01   4.0044129e+01
  -3.4825627e-01   2.7227136e-01   3.7808838e+01
  -3.4825627e-01   2.7227136e-01   3.5436948e+01
  -3.4825627e-01   2.7270770e-01   3.3286637e+01
  -3.4825627e-01   2.7270770e-01   3.1062405e+01
  -3.4825627e-01   2.7314403e-01   2.8747883e+01
  -3.4825627e-01   2.7358036e-01   2.6736689e+01
  -3.4825627e-01   2.7401669e-01   2.4528518e+01
  -3.4825627e-01   2.7445302e-01   2.2382849e+01
  -3.4825627e-01   2.7488936e-01   2.0220568e+01
  -3.4825627e-01   2.7532569e-01   1.8188389e+01
  -3.4825627e-01   2.7576202e-01   1.6181560e+01
  -3.4825627e-01   2.7619835e-01   1.4035253e+01
  -3.4825627e-01   2.7707102e-01   1.1767407e+01
  -3.4825627e-01   2.7707102e-01   9.6793724e+00
  -3.4825627e-01   2.7794368e-01   7.7044197e+00
  -3.4825627e-01   2.7794368e-01   5.9885136e+00
  -3.4825627e-01   2.7881635e-01   4.0612908e+00
  -3.4825627e-01   2.7881635e-01   2.0921724e+00
  -3.4825627e-01   2.7925268e-01   3.1718721e-01
  -3.4825627e-01   2.7968901e-01  -1.6082498e+00
  -3.4825627e-01   2.8012534e-01  -3.2897506e+00
  -3.4825627e-01   2.8056168e-01  -5.0101198e+00
  -3.4825627e-01   2.8056168e-01  -6.6463639e+00
  -3.4825627e-01   2.8056168e-01  -8.2669825e+00
  -3.4825627e-01   2.8056168e-01  -9.8695633e+00
  -3.4825627e-01   2.8056168e-01  -1.1629763e+01
  -3.4825627e-01   2.8056168e-01  -1.3162623e+01
  -3.4825627e-01   2.8056168e-01  -1.4827611e+01
  -3.4825627e-01   2.8056168e-01  -1.6314180e+01
  -3.4825627e-01   2.8056168e-01  -1.7786857e+01
  -3.4825627e-01   2.8012534e-01  -1.9281238e+01
  -3.4825627e-01   2.7968901e-01  -2.0871778e+01
  -3.4825627e-01   2.7968901e-01  -2.2232050e+01
  -3.4825627e-01   2.7925268e-01  -2.3655094e+01
  -3.4825627e-01   2.7881635e-01  -2.4972162e+01
   8.4807124e-01   2.7838002e-01  -2.6317868e+01
   8.4807124e-01   2.7794368e-01  -2.7600914e+01
   8.4807124e-01   2.7707102e-01  -2.5669127e+01
   8.4807124e-01   2.7576202e-01  -2.1511336e+01
   8.4807124e-01   2.7445302e-01  -1.6788726e+01
   8.4807124e-01   2.7183503e-01  -1.2045222e+01
   8.4807124e-01   2.6834437e-01  -7.0611721e+00
   8.4807124e-01   2.6485371e-01  -2.2610412e+00
   8.4807124e-01   2.6049039e-01   2.0561473e+00
   8.4807124e-01   2.5612707e-01   6.2546965e+00
   8.4807124e-01   2.5089108e-01   1.0387992e+01
   8.4807124e-01   2.4521876e-01   1.4986553e+01
   8.4807124e-01   2.3911011e-01   1.9253593e+01
   8.4807124e-01   2.3212879e-01   2.3631770e+01
   8.4807124e-01   2.2471114e-01   2.8407052e+01
   8.4807124e-01   2.1772982e-01   3.2367292e+01
   8.4807124e-01   2.0943951e-01   3.6606880e+01
   8.4807124e-01   1.9984020e-01   4.0999234e+01
   8.4807124e-01   1.9154989e-01   4.5185738e+01
   8.4807124e-01   1.8195057e-01   4.9065058e+01
   8.4807124e-01   1.7147860e-01   5.3006170e+01
   8.4807124e-01   1.6187929e-01   5.6744435e+01
   8.4807124e-01   1.5140731e-01   6.0293723e+01
   8.4807124e-01   1.4006267e-01   6.3890452e+01
   8.4807124e-01   1.2828170e-01   6.7850983e+01
   8.4807124e-01   1.1650073e-01   7.1608916e+01
   8.4807124e-01   1.0515609e-01   7.5407044e+01
   8.4807124e-01   9.2938783e-02   7.9212082e+01
   8.4807124e-01   8.0285146e-02   8.2982432e+01
   8.4807124e-01   6.7195176e-02   8.6263506e+01
   8.4807124e-01   5.4105207e-02   8.9454403e+01
   8.4807124e-01   3.9706240e-02   9.2538324e+01
   8.4807124e-01   2.6616271e-02   9.5754732e+01
   8.4807124e-01   1.1780972e-02   9.9402001e+01
   8.4807124e-01  -2.1816616e-03   1.0347443e+02
   8.4807124e-01  -1.6580628e-02   1.0666856e+02
   8.4807124e-01  -3.1415927e-02   1.0955235e+02
   8.4807124e-01  -4.5814893e-02   1.1198095e+02
   8.4807124e-01  -6.1086524e-02   1.1480937e+02
   8.4807124e-01  -7.6358155e-02   1.1876452e+02
   8.4807124e-01  -9.2938783e-02   1.2230866e+02
   8.4807124e-01  -1.0733775e-01   1.2509240e+02
   8.4807124e-01  -1.2348204e-01   1.2722203e+02
   8.4807124e-01  -1.3919001e-01   1.2989924e+02
   8.4807124e-01  -1.5446164e-01   1.3343271e+02
   8.4807124e-01  -1.7104227e-01   1.3689760e+02
   8.4807124e-01  -1.8675023e-01   1.3917419e+02
   8.4807124e-01  -2.0420352e-01   1.4122363e+02
   8.4807124e-01  -2.1903882e-01   1.4417813e+02
   8.4807124e-01  -2.3561945e-01   1.4759573e+02
   2.9529889e-02  -2.5220008e-01   1.5036657e+02
   2.9529889e-02  -2.6790804e-01   1.5202353e+02
   2.9529889e-02  -2.8492500e-01   1.5211935e+02
   2.9529889e-02  -3.0063296e-01   1.5155243e+02
   2.9529889e-02  -3.1546826e-01   1.5009565e+02
   2.9529889e-02  -3.3073989e-01   1.4766825e+02
   2.9529889e-02  -3.4426619e-01   1.4539646e+02
   2.9529889e-02  -3.5910149e-01   1.4458939e+02
   2.9529889e-02  -3.7306413e-01   1.4366307e+02
   2.9529889e-02  -3.8615410e-01   1.4124883e+02
   2.9529889e-02  -3.9837140e-01   1.3907452e+02
   2.9529889e-02  -4.1058871e-01   1.3763434e+02
   2.9529889e-02  -4.2324234e-01   1.3701984e+02
   2.9529889e-02  -4.3371432e-01   1.3555083e+02
   2.9529889e-02  -4.4549529e-01   1.3315225e+02
   2.9529889e-02  -4.5509460e-01   1.3121434e+02
   2.9529889e-02  -4.6556658e-01   1.3045205e+02
   2.9529889e-02  -4.7472956e-01   1.2969581e+02
   2.9529889e-02  -4.8389254e-01   1.2809113e+02
   2.9529889e-02  -4.9261918e-01   1.2572914e+02
   2.9529889e-02  -5.0003683e-01   1.2409076e+02
   2.9529889e-02  -5.0832714e-01   1.2343104e+02
   2.9529889e-02  -5.1530846e-01   1.2253396e+02
   2.9529889e-02  -5.2141711e-01   1.2117262e+02
   2.9529889e-02  -5.2752577e-01   1.1923651e+02
   2.9529889e-02  -5.3276175e-01   1.1748588e+02
   2.9529889e-02  -5.3799774e-01   1.1666420e+02
   2.9529889e-02  -5.4279740e-01   1.1603694e+02
   2.9529889e-02  -5.4716072e-01   1.1498804e+02
   2.9529889e-02  -5.5108771e-01   1.1301935e+02
   2.9529889e-02  -5.5414204e-01   1.1133004e+02
   2.9529889e-02  -5.5676003e-01   1.1031443e+02
   2.9529889e-02  -5.5894169e-01   1.0966575e+02
   2.9529889e-02  -5.6068702e-01   1.0888780e+02
   2.9529889e-02  -5.6243235e-01   1.0757292e+02
   2.9529889e-02  -5.6286868e-01   1.0580401e+02
   2.9529889e-02  -5.6330502e-01   1.0437647e+02
   2.9529889e-02  -5.6286868e-01   1.0348246e+02
   2.9529889e-02  -5.6243235e-01   1.0282776e+02
   2.9529889e-02  -5.6155969e-01   1.0204083e+02
   2.9529889e-02  -5.6025069e-01   1.0110381e+02
   2.9529889e-02  -5.5850536e-01   9.9326841e+01
   2.9529889e-02  -5.5632370e-01   9.8015960e+01
   2.9529889e-02  -5.5370571e-01   9.6930757e+01
   2.9529889e-02  -5.5021505e-01   9.6550879e+01
   2.9529889e-02  -5.4672439e-01   9.5920782e+01
   2.9529889e-02  -5.4323373e-01   9.4995688e+01
   2.9529889e-02  -5.3887041e-01   9.3761837e+01
   2.9529889e-02  -5.3450708e-01   9.2308237e+01
   2.9529889e-02  -5.2927110e-01   9.1332460e+01
   8.9853589e-01  -5.2403511e-01   9.0405130e+01
   8.9853589e-01  -5.1836279e-01   9.0070593e+01
   8.9853589e-01  -5.1269047e-01   9.1585881e+01
   8.9853589e-01  -5.0658182e-01   9.5010575e+01
   8.9853589e-01  -5.0090950e-01   9.8377827e+01
   8.9853589e-01  -4.9523718e-01   1.0129885e+02
   8.9853589e-01  -4.9000119e-01   1.0460339e+02
   8.9853589e-01  -4.8432887e-01   1.0843322e+02
   8.9853589e-01  -4.7909288e-01   1.1257393e+02
   8.9853589e-01  -4.7385689e-01   1.1579908e+02
   8.9853589e-01  -4.6905724e-01   1.1854274e+02
   8.9853589e-01  -4.6382125e-01   1.2127230e+02
   8.9853589e-01  -4.5858526e-01   1.2475557e+02
   8.9853589e-01  -4.5378561e-01   1.2871643e+02
   8.9853589e-01  -4.4898595e-01   1.3203425e+02
   8.9853589e-01  -4.4374996e-01   1.3450639e+02
   8.9853589e-01  -4.3895031e-01   1.3699260e+02
   8.9853589e-01  -4.3415065e-01   1.4046878e+02
   8.9853589e-01  -4.2978733e-01   1.4443101e+02
   8.9853589e-01  -4.2455134e-01   1.4710102e+02
   8.9853589e-01  -4.2018802e-01   1.4924143e+02
   8.9853589e-01  -4.1582469e-01   1.5212746e+02
   8.9853589e-01  -4.1146137e-01   1.5618976e+02
   8.9853589e-01  -4.0709805e-01   1.5862492e+02
   8.9853589e-01  -4.0273472e-01   1.6054460e+02
   8.9853589e-01  -3.9837140e-01   1.6327114e+02
   8.9853589e-01  -3.9488074e-01   1.6729294e+02
   8.9853589e-01  -3.9051742e-01   1.6950393e+02
   8.9853589e-01  -3.8615410e-01   1.7101695e+02
   8.9853589e-01  -3.8266344e-01   1.7437567e+02
   8.9853589e-01  -3.7830012e-01   1.7791608e+02
   8.9853589e-01  -3.7480946e-01   1.7930129e+02
   8.9853589e-01  -3.7044613e-01   1.8123577e+02
   8.9853589e-01  -3.6695548e-01   1.8503823e+02
   8.9853589e-01  -3.6346482e-01   1.8735221e+02
   8.9853589e-01  -3.5953783e-01   1.8849688e+02
   8.9853589e-01  -3.5561084e-01   1.9187119e+02
   8.9853589e-01  -3.5212018e-01   1.9507513e+02
   8.9853589e-01  -3.4862952e-01   1.9581055e+02
   8.9853589e-01  -3.4513886e-01   1.9829598e+02
   8.9853589e-01  -3.4164820e-01   2.0210353e+02
   8.9853589e-01  -3.3859387e-01   2.0278987e+02
   8.9853589e-01  -3.3466688e-01   2.0502416e+02
   8.9853589e-01  -3.3161256e-01   2.0886065e+02
   8.9853589e-01  -3.2855823e-01   2.0938001e+02
   8.9853589e-01  -3.2506757e-01   2.1152838e+02
   8.9853589e-01  -3.2201325e-01   2.1504122e+02
   8.9853589e-01  -3.1895892e-01   2.1564497e+02
   8.9853589e-01  -3.1590459e-01   2.1783252e+02
   8.9853589e-01  -3.1285027e-01   2.2112216e+02
   1.3203426e-01  -3.0979594e-01   2.2222105e+02
   1.3203426e-01  -3.0674162e-01   2.2372580e+02
   1.3203426e-01  -3.0368729e-01   2.2470919e+02
   1.3203426e-01  -3.0019663e-01   2.2148449e+02
   1.3203426e-01  -2.9670597e-01   2.2027945e+02
   1.3203426e-01  -2.9234265e-01   2.1887156e+02
   1.3203426e-01  -2.8797933e-01   2.1541799e+02
   1.3203426e-01  -2.8361600e-01   2.1530170e+02
   1.3203426e-01  -2.7794368e-01   2.1293170e+02
   1.3203426e-01  -2.7358036e-01   2.0981500e+02
   1.3203426e-01  -2.6747171e-01   2.0941818e+02
   1.3203426e-01  -2.6179939e-01   2.0804192e+02
   1.3203426e-01  -2.5569074e-01   2.0458924e+02
   1.3203426e-01  -2.5001842e-01   2.0438940e+02
   1.3203426e-01  -2.4303710e-01   2.0286226e+02
   1.3203426e-01  -2.3561945e-01   1.9963560e+02
   1.3203426e-01  -2.2907446e-01   1.9940401e+02
   1.3203426e-01  -2.2165682e-01   1.9800804e+02
   1.3203426e-01  -2.1336650e-01   1.9498755e+02
   1.3203426e-01  -2.0638518e-01   1.9444285e+02
   1.3203426e-01  -1.9853120e-01   1.9363465e+02
   1.3203426e-01  -1.9024089e-01   1.9083059e+02
   1.3203426e-01  -1.8151424e-01   1.8961900e+02
   1.3203426e-01  -1.7322393e-01   1.8949632e+02
   1.3203426e-01  -1.6449728e-01   1.8718771e+02
   1.3203426e-01  -1.5533430e-01   1.8494608e+02
   1.3203426e-01  -1.4573499e-01   1.8508201e+02
   1.3203426e-01  -1.3700835e-01   1.8358635e+02
   1.3203426e-01  -1.2697270e-01   1.8098227e+02
   1.3203426e-01  -1.1780972e-01   1.8050154e+02
   1.3203426e-01  -1.0777408e-01   1.8008185e+02
   1.3203426e-01  -9.7302106e-02   1.7758724e+02
   1.3203426e-01  -8.8139127e-02   1.7603448e+02
   1.3203426e-01  -7.7230819e-02   1.7612383e+02
   1.3203426e-01  -6.7631509e-02   1.7481446e+02
   1.3203426e-01  -5.7159533e-02   1.7231025e+02
   1.3203426e-01  -4.6687557e-02   1.7174962e+02
   1.3203426e-01  -3.6215582e-02   1.7151156e+02
   1.3203426e-01  -2.4870942e-02   1.6949028e+02
   1.3203426e-01  -1.3962634e-02   1.6758577e+02
   1.3203426e-01  -3.4906585e-03   1.6752067e+02
   1.3203426e-01   7.4176493e-03   1.6688794e+02
   1.3203426e-01   1.8325957e-02   1.6468787e+02
   1.3203426e-01   2.9670597e-02   1.6335883e+02
   1.3203426e-01   4.0578905e-02   1.6317962e+02
   1.3203426e-01   5.1487213e-02   1.6254510e+02
   1.3203426e-01   6.2395521e-02   1.6030768e+02
   1.3203426e-01   7.3303829e-02   1.5913939e+02
   1.3203426e-01   8.5084801e-02   1.5920885e+02
   1.3203426e-01   9.5993109e-02   1.5818157e+02
   4.3583664e-01   1.0690142e-01   1.5618976e+02
   4.3583664e-01   1.1780972e-01   1.5503508e+02
   4.3583664e-01   1.2915436e-01   1.5613228e+02
   4.3583664e-01   1.3962634e-01   1.5670186e+02
   4.3583664e-01   1.5097098e-01   1.5616047e+02
   4.3583664e-01   1.6100662e-01   1.5636926e+02
   4.3583664e-01   1.7147860e-01   1.5774241e+02
   4.3583664e-01   1.8151424e-01   1.5808818e+02
   4.3583664e-01   1.9111355e-01   1.5722044e+02
   4.3583664e-01   2.0202186e-01   1.5724830e+02
   4.3583664e-01   2.1074851e-01   1.5875214e+02
   4.3583664e-01   2.2034782e-01   1.5890971e+02
   4.3583664e-01   2.2994713e-01   1.5832815e+02
   4.3583664e-01   2.3867378e-01   1.5849856e+02
   4.3583664e-01   2.4696409e-01   1.5971527e+02
   4.3583664e-01   2.5612707e-01   1.6024657e+02
   4.3583664e-01   2.6354472e-01   1.5934772e+02
   4.3583664e-01   2.7183503e-01   1.5931193e+02
   4.3583664e-01   2.7968901e-01   1.6099573e+02
   4.3583664e-01   2.8710666e-01   1.6112980e+02
   4.3583664e-01   2.9539698e-01   1.6034496e+02
   4.3583664e-01   3.0237829e-01   1.6059096e+02
   4.3583664e-01   3.0848695e-01   1.6206840e+02
   4.3583664e-01   3.1546826e-01   1.6204122e+02
   4.3583664e-01   3.2201325e-01   1.6125708e+02
   4.3583664e-01   3.2768557e-01   1.6176014e+02
   4.3583664e-01   3.3335789e-01   1.6311519e+02
   4.3583664e-01   3.3903021e-01   1.6288253e+02
   4.3583664e-01   3.4426619e-01   1.6212238e+02
   4.3583664e-01   3.4906585e-01   1.6287944e+02
   4.3583664e-01   3.5386551e-01   1.6413444e+02
   4.3583664e-01   3.5822883e-01   1.6376212e+02
   4.3583664e-01   3.6171949e-01   1.6286569e+02
   4.3583664e-01   3.6608281e-01   1.6410092e+02
   4.3583664e-01   3.6913714e-01   1.6505723e+02
   4.3583664e-01   3.7219146e-01   1.6442340e+02
   4.3583664e-01   3.7524579e-01   1.6387968e+02
